,cod_ncm,hscode,cod_pais_origem,urf_cod,via_transp_cod,sgl_uf_import,city_cod,cidade_import,combinacao_202406,combinacao_202407
3388,29336999,2933,160,817600,4,SP,3409502,CAMPINAS,1.0,1.0
3389,84433910,8443,160,817700,4,SP,3454102,TAUBATE,1.0,1.0
3390,85176271,8517,160,817600,4,SP,3413801,DIADEMA,1.0,1.0
3391,87087090,8708,160,1017700,1,RS,4318804,SAO LOURENCO DO SUL,0.0,0.0
3392,29335999,2933,160,817700,4,SP,3450308,SAO PAULO,1.0,1.0
3393,84433115,8443,160,817800,1,MG,3106200,BELO HORIZONTE,0.0,0.0
3394,29225099,2922,160,817800,1,SP,3418800,GUARULHOS,0.0,1.0
3395,29151100,2915,160,817800,1,SP,3452502,SUZANO,1.0,1.0
3396,84439970,8443,160,817800,1,SP,3405708,BARUERI,0.0,0.0
3397,84439949,8443,160,817700,4,MG,3159605,SANTA RITA DO SAPUCAI,0.0,0.0
3398,84439939,8443,160,817600,4,SP,3447304,SANTANA DE PARNAIBA,1.0,1.0
3399,87082991,8708,160,817800,1,SP,3408405,CABREUVA,1.0,1.0
3400,29339999,2933,160,817700,4,SP,3425904,JUNDIAI,1.0,1.0
3401,87088000,8708,160,817700,4,RS,4304606,CANOAS,0.0,0.0
3402,29224961,2922,160,817800,1,MG,3152501,POUSO ALEGRE,0.0,0.0
3403,85416090,8541,160,817600,4,MG,3106705,BETIM,1.0,1.0
3404,87085091,8708,160,817800,1,RS,4309209,GRAVATAI,0.0,0.0
3405,29157039,2915,160,817800,1,SP,3424709,JAGUARIUNA,1.0,1.0
3406,85411019,8541,160,817700,4,SP,3456701,VINHEDO,1.0,1.0
3407,85414300,8541,160,817800,1,SP,3452403,SUMARE,0.0,0.0
3408,85416010,8541,160,717700,4,MG,3106200,BELO HORIZONTE,1.0,1.0
3409,90183999,9018,160,817800,1,RS,4307708,ESTEIO,0.0,0.0
3410,87089411,8708,160,1017701,7,SP,3420509,INDAIATUBA,0.0,0.0
3411,85177900,8517,160,927800,1,SP,3452205,SOROCABA,0.0,0.0
3412,29411020,2941,160,817800,1,SP,3424709,JAGUARIUNA,1.0,1.0
3413,29336991,2933,160,817600,4,SP,3436505,PAULINIA,1.0,1.0
3414,90189094,9018,160,817600,4,RS,4307708,ESTEIO,0.0,0.0
3415,85176277,8517,160,817700,4,SP,3402804,ARACATUBA,1.0,1.0
3416,29151210,2915,160,1017700,1,RS,4313409,NOVO HAMBURGO,0.0,0.0
3417,85412910,8541,160,1017801,4,RS,4312658,NAO-ME-TOQUE,0.0,0.0
3418,90181210,9018,160,717600,1,RJ,3304557,RIO DE JANEIRO,0.0,0.0
3419,85176241,8517,160,817600,4,RS,4309407,GUAPORE,0.0,0.0
3420,85411021,8541,160,817800,1,MG,3170701,VARGINHA,0.0,0.0
3421,29339959,2933,160,817600,4,SP,3450308,SAO PAULO,1.0,1.0
3422,29159029,2915,160,917800,1,SP,3401152,ALUMINIO,1.0,1.0
3423,85177900,8517,160,817600,4,SP,3447809,SANTO ANDRE,1.0,1.0
3424,87082999,8708,160,817800,4,MG,3106705,BETIM,0.0,0.0
3425,90183190,9018,160,1017801,4,RS,4314902,PORTO ALEGRE,0.0,0.0
3426,85414032,8541,160,927800,1,SP,3422505,ITAPEVI,0.0,0.0
3427,87089300,8708,160,817600,4,RS,4304606,CANOAS,0.0,0.0
3428,85414022,8541,160,817600,4,SP,3448708,SAO BERNARDO DO CAMPO,1.0,1.0
3429,90183219,9018,160,817800,1,SP,3450308,SAO PAULO,1.0,0.0
3430,85176277,8517,160,817600,4,SP,3448807,SAO CAETANO DO SUL,1.0,1.0
3431,85414122,8541,160,617700,4,MG,3159605,SANTA RITA DO SAPUCAI,1.0,1.0
3432,85413029,8541,160,817700,4,SP,3405708,BARUERI,1.0,1.0
3433,87083019,8708,160,1017801,4,RS,4305108,CAXIAS DO SUL,0.0,0.0
3434,85413021,8541,160,817700,4,RS,4305108,CAXIAS DO SUL,0.0,0.0
3435,29156029,2915,160,817700,4,SP,3413009,COTIA,0.0,0.0
3436,84431990,8443,160,817600,4,RS,4305108,CAXIAS DO SUL,0.0,0.0
3437,84433240,8443,160,717700,4,SP,3456701,VINHEDO,1.0,1.0
3438,87083090,8708,160,817800,1,RS,4300604,ALVORADA,0.0,0.0
3439,29157039,2915,160,817600,4,SP,3405708,BARUERI,0.0,0.0
3440,29215133,2921,160,927800,1,RS,4318705,SAO LEOPOLDO,0.0,0.0
3441,29224990,2922,160,817800,1,SP,3419071,HORTOLANDIA,0.0,1.0
3442,85177099,8517,160,817700,4,SP,3447809,SANTO ANDRE,1.0,1.0
3443,29156011,2915,160,817800,1,SP,3405708,BARUERI,1.0,1.0
3444,85411099,8541,160,817600,4,SP,3441406,PRESIDENTE PRUDENTE,1.0,1.0
3445,87089300,8708,160,817800,1,SP,3452205,SOROCABA,1.0,1.0
3446,87089990,8708,160,817800,1,SP,3452403,SUMARE,1.0,1.0
3447,87084080,8708,160,817600,4,SP,3409205,CAJAMAR,1.0,1.0
3448,85414111,8541,160,1017801,4,RS,4302105,BENTO GONCALVES,0.0,0.0
3449,87089413,8708,160,817800,1,SP,3448807,SAO CAETANO DO SUL,1.0,1.0
3450,29225099,2922,160,717600,1,RJ,3301702,DUQUE DE CAXIAS,0.0,0.0
3451,85176259,8517,160,717700,4,MG,3131703,ITABIRA,0.0,0.0
3452,85412191,8541,160,617700,4,MG,3106200,BELO HORIZONTE,1.0,1.0
3453,85411029,8541,160,817600,4,SP,3424709,JAGUARIUNA,1.0,1.0
3454,85411011,8541,160,817800,1,MG,3127701,GOVERNADOR VALADARES,0.0,0.0
3455,84439942,8443,160,817600,4,SP,3405708,BARUERI,1.0,1.0
3456,85412199,8541,160,927700,1,SP,3450308,SAO PAULO,0.0,0.0
3457,85414122,8541,160,817600,4,SP,3456453,VARGEM GRANDE PAULISTA,1.0,1.0
3458,85414900,8541,160,1017801,4,RS,4317509,SANTO ANGELO,0.0,0.0
3459,85176272,8517,160,927800,1,RS,4307005,ERECHIM,0.0,0.0
3460,85414300,8541,160,927800,1,RS,4307807,ESTRELA,0.0,0.0
3461,90181990,9018,160,817600,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
3462,90183929,9018,160,817700,4,SP,3409502,CAMPINAS,1.0,1.0
3463,84431990,8443,160,817800,1,MG,3125101,EXTREMA,0.0,0.0
3464,85176262,8517,160,817700,4,RS,4314902,PORTO ALEGRE,0.0,0.0
3465,87082999,8708,160,817700,4,SP,3440606,PORTO FELIZ,1.0,1.0
3466,85414111,8541,160,817700,4,SP,3429401,MAUA,1.0,1.0
3467,87089481,8708,160,817800,1,SP,3426902,LIMEIRA,1.0,1.0
3468,29339999,2933,160,817700,4,SP,3422505,ITAPEVI,1.0,1.0
3469,85177900,8517,160,717700,4,RJ,3304524,RIO DAS OSTRAS,0.0,0.0
3470,90185090,9018,160,817800,1,SP,3448807,SAO CAETANO DO SUL,1.0,0.0
3471,29335932,2933,160,817800,1,SP,3413108,CRAVINHOS,1.0,1.0
3472,29215119,2921,160,817800,1,SP,3424006,ITUPEVA,0.0,0.0
3473,29331990,2933,160,817700,4,SP,3450308,SAO PAULO,1.0,1.0
3474,29153100,2915,160,817700,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
3475,85412110,8541,160,817800,1,MG,3127701,GOVERNADOR VALADARES,0.0,0.0
3476,85176241,8517,160,817800,1,SP,3456206,VALINHOS,0.0,0.0
3477,85176241,8517,160,717700,4,RJ,3303302,NITEROI,0.0,0.0
3478,85176279,8517,160,817700,4,SP,3430607,MOGI DAS CRUZES,1.0,1.0
3479,85411011,8541,160,817800,1,MG,3138203,LAVRAS,0.0,0.0
3480,87089910,8708,160,817800,1,MG,3109600,CACHOEIRA DA PRATA,0.0,0.0
3481,84439990,8443,160,817700,4,SP,3452205,SOROCABA,1.0,1.0
3482,87089300,8708,160,817800,1,SP,3426902,LIMEIRA,1.0,1.0
3483,29332190,2933,160,817800,1,SP,3445209,SALTO,1.0,1.0
3484,29159049,2915,160,817600,4,SP,3413009,COTIA,0.0,0.0
3485,85411021,8541,160,817700,4,MG,3125101,EXTREMA,1.0,1.0
3486,87082994,8708,160,817800,1,SP,3418800,GUARULHOS,1.0,1.0
3487,85414121,8541,160,817700,4,RS,4309308,GUAIBA,0.0,0.0
3488,90183929,9018,160,817700,4,SP,3426902,LIMEIRA,1.0,1.0
3489,29339919,2933,160,817600,4,SP,3450308,SAO PAULO,1.0,1.0
3490,85414300,8541,160,517800,1,MG,3170800,VARZEA DA PALMA,0.0,0.0
3491,84433259,8443,160,927800,1,RS,4314902,PORTO ALEGRE,0.0,0.0
3492,90184911,9018,160,717700,4,RJ,3303906,PETROPOLIS,0.0,0.0
3493,85414122,8541,160,817700,4,RS,4303905,CAMPO BOM,0.0,0.0
3494,85176199,8517,160,817700,4,SP,3450308,SAO PAULO,1.0,1.0
3495,29419092,2941,160,927800,1,SP,3422604,ITAPIRA,1.0,1.0
3496,29222990,2922,160,817600,4,SP,3422505,ITAPEVI,1.0,1.0
3497,85176259,8517,160,817700,4,SP,3448807,SAO CAETANO DO SUL,1.0,1.0
3498,87082100,8708,160,817600,4,SP,3404107,ATIBAIA,1.0,1.0
3499,85176239,8517,160,817700,4,SP,3440606,PORTO FELIZ,1.0,1.0
3500,29419099,2941,160,817600,4,MG,3125101,EXTREMA,0.0,0.0
3501,29156019,2915,160,517800,1,SP,3413009,COTIA,1.0,1.0
3502,87089482,8708,160,817800,1,MG,3152501,POUSO ALEGRE,0.0,0.0
3503,85171830,8517,160,717700,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
3504,85414300,8541,160,1017700,1,RS,4313904,PANAMBI,0.0,0.0
3505,90183910,9018,160,817700,4,MG,3118601,CONTAGEM,0.0,0.0
3506,85412920,8541,160,817600,4,SP,3413801,DIADEMA,1.0,1.0
3507,85411019,8541,160,817600,4,SP,3400808,ALFREDO MARCONDES,1.0,1.0
3508,87082919,8708,160,927700,1,MG,3106200,BELO HORIZONTE,0.0,0.0
3509,84433199,8443,160,717700,4,RJ,3302254,ITATIAIA,0.0,0.0
3510,85177099,8517,160,717600,1,RJ,3304557,RIO DE JANEIRO,0.0,0.0
3511,84439923,8443,160,717600,1,RJ,3305505,SAQUAREMA,0.0,0.0
3512,85411031,8541,160,817700,4,SP,3454102,TAUBATE,1.0,1.0
3513,85176254,8517,160,1010252,7,RS,4322400,URUGUAIANA,0.0,0.0
3514,85411039,8541,160,817700,4,SP,3436505,PAULINIA,1.0,1.0
3515,85411022,8541,160,817800,1,SP,3405708,BARUERI,0.0,0.0
3516,87082913,8708,160,817800,1,SP,3448807,SAO CAETANO DO SUL,1.0,1.0
3517,85416090,8541,160,817800,1,SP,3450308,SAO PAULO,0.0,0.0
3518,29339919,2933,160,817800,1,SP,3450308,SAO PAULO,1.0,1.0
3519,85176239,8517,160,817800,1,SP,3448708,SAO BERNARDO DO CAMPO,0.0,0.0
3520,87089910,8708,160,817800,1,SP,3452502,SUZANO,1.0,1.0
3521,90189029,9018,160,817800,1,MG,3118601,CONTAGEM,0.0,0.0
3522,85414290,8541,160,817600,4,SP,3406003,BAURU,1.0,1.0
3523,29332190,2933,160,817600,4,SP,3452205,SOROCABA,1.0,1.0
3524,90183119,9018,160,817800,1,SP,3448500,SANTOS,1.0,0.0
3525,29224961,2922,160,817600,4,MG,3154606,RIBEIRAO DAS NEVES,0.0,0.0
3526,84433114,8443,160,817700,4,SP,3452205,SOROCABA,1.0,1.0
3527,29151100,2915,160,817800,1,SP,3423404,ITATIBA,1.0,1.0
3528,87083011,8708,160,817600,4,SP,3450308,SAO PAULO,1.0,1.0
3529,84439922,8443,160,817700,4,SP,3434401,OSASCO,1.0,1.0
3530,29339919,2933,160,817600,4,SP,3456206,VALINHOS,1.0,1.0
3531,87089200,8708,160,817800,1,RS,4307005,ERECHIM,0.0,0.0
3532,85411099,8541,160,817600,4,SP,3406003,BAURU,1.0,1.0
3533,84433299,8443,160,817700,4,SP,3424709,JAGUARIUNA,1.0,1.0
3534,87082999,8708,160,817600,4,SP,3446603,SANTA FE DO SUL,1.0,1.0
3535,90189010,9018,160,817800,1,SP,3449805,SAO JOSE DO RIO PRETO,1.0,0.0
3536,87087090,8708,160,817700,4,SP,3443402,RIBEIRAO PRETO,1.0,1.0
3537,85415900,8541,160,817700,4,SP,3436505,PAULINIA,1.0,1.0
3538,85176259,8517,160,817800,1,RS,4314902,PORTO ALEGRE,0.0,0.0
3539,84439990,8443,160,817800,1,MG,3106200,BELO HORIZONTE,0.0,0.0
3540,29222911,2922,160,817600,4,SP,3413009,COTIA,1.0,1.0
3541,84433115,8443,160,717700,4,RJ,3302254,ITATIAIA,0.0,0.0
3542,85414121,8541,160,1017700,1,RS,4304804,CARLOS BARBOSA,0.0,0.0
3543,90183929,9018,160,817800,1,SP,3436505,PAULINIA,1.0,0.0
3544,84433199,8443,160,817800,1,SP,3405708,BARUERI,0.0,0.0
3545,85176279,8517,160,817600,4,SP,3405708,BARUERI,1.0,1.0
3546,90189096,9018,160,817800,1,SP,3405708,BARUERI,1.0,0.0
3547,29335919,2933,160,817600,4,SP,3443402,RIBEIRAO PRETO,1.0,1.0
3548,85176299,8517,160,817700,4,SP,3424709,JAGUARIUNA,1.0,1.0
3549,29211999,2921,160,817800,1,SP,3447809,SANTO ANDRE,0.0,0.0
3550,29336929,2933,160,817800,1,SP,3424709,JAGUARIUNA,1.0,1.0
3551,87083090,8708,160,817600,4,MG,3152501,POUSO ALEGRE,0.0,0.0
3552,29339919,2933,160,817700,4,SP,3456701,VINHEDO,1.0,1.0
3553,87088000,8708,160,917800,1,SP,3434708,OURINHOS,1.0,1.0
3554,29151100,2915,160,917800,1,RS,4307005,ERECHIM,0.0,0.0
3555,84439980,8443,160,817700,4,SP,3434401,OSASCO,1.0,1.0
3556,87084019,8708,160,817800,1,RS,4305108,CAXIAS DO SUL,0.0,0.0
3557,87089411,8708,160,817800,1,MG,3152501,POUSO ALEGRE,0.0,0.0
3558,85411029,8541,160,817700,4,SP,3416705,GARCA,1.0,1.0
3559,87089300,8708,160,927800,1,RS,4305108,CAXIAS DO SUL,0.0,0.0
3560,85176239,8517,160,817700,4,SP,3403901,ARUJA,1.0,1.0
3561,29419059,2941,160,817600,4,MG,3170701,VARGINHA,0.0,0.0
3562,85414111,8541,160,817800,1,SP,3420509,INDAIATUBA,0.0,0.0
3563,84433910,8443,160,817700,4,SP,3423107,ITAQUAQUECETUBA,1.0,1.0
3564,90183929,9018,160,817800,1,MG,3170206,UBERLANDIA,0.0,0.0
3565,85414111,8541,160,927700,1,MG,3169901,UBA,0.0,0.0
3566,85176199,8517,160,817800,1,RS,4302105,BENTO GONCALVES,0.0,0.0
3567,85177900,8517,160,1017801,4,RS,4305108,CAXIAS DO SUL,0.0,0.0
3568,85176255,8517,160,817600,4,MG,3159605,SANTA RITA DO SAPUCAI,0.0,0.0
3569,87082999,8708,160,817800,1,SP,3448906,SAO CARLOS,1.0,1.0
3570,87082913,8708,160,817800,1,MG,3145208,NOVA SERRANA,0.0,0.0
3571,84433299,8443,160,717700,4,RJ,3304201,RESENDE,0.0,0.0
3572,85176239,8517,160,817600,4,SP,3430607,MOGI DAS CRUZES,1.0,1.0
3573,87089300,8708,160,817800,1,SP,3431308,MONTE ALTO,1.0,1.0
3574,87087090,8708,160,817600,4,SP,3450308,SAO PAULO,1.0,1.0
3575,85414121,8541,160,817700,4,RS,4303103,CACHOEIRINHA,0.0,0.0
3576,90183929,9018,160,817700,4,SP,3452205,SOROCABA,1.0,1.0
3577,87089200,8708,160,817700,4,SP,3426902,LIMEIRA,1.0,1.0
3578,85415900,8541,160,617700,4,MG,3137601,LAGOA SANTA,1.0,1.0
3579,84439922,8443,160,817700,4,SP,3409205,CAJAMAR,1.0,1.0
3580,85411011,8541,160,817600,4,SP,3406003,BAURU,1.0,1.0
3581,85176277,8517,160,817700,4,SP,3440705,PORTO FERREIRA,1.0,1.0
3582,87084090,8708,160,817800,1,SP,3408405,CABREUVA,1.0,1.0
3583,85411032,8541,160,817600,4,SP,3409205,CAJAMAR,1.0,1.0
3584,85176262,8517,160,917900,4,SP,3450308,SAO PAULO,1.0,1.0
3585,85411019,8541,160,617700,4,MG,3144805,NOVA LIMA,1.0,1.0
3586,29419031,2941,160,817600,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
3587,87082919,8708,160,817600,4,SP,3446603,SANTA FE DO SUL,1.0,1.0
3588,85413029,8541,160,817700,4,SP,3403901,ARUJA,1.0,1.0
3589,85414111,8541,160,817700,4,SP,3424709,JAGUARIUNA,1.0,1.0
3590,85177029,8517,160,817800,1,SP,3405708,BARUERI,0.0,0.0
3591,84439110,8443,160,927700,1,SP,3450308,SAO PAULO,0.0,0.0
3592,87083090,8708,160,727600,1,SP,3424006,ITUPEVA,1.0,1.0
3593,85176199,8517,160,817700,4,SP,3424006,ITUPEVA,1.0,1.0
3594,87082100,8708,160,817800,1,SP,3401905,AMPARO,1.0,1.0
3595,87082912,8708,160,817800,1,RS,4304606,CANOAS,0.0,0.0
3596,29339999,2933,160,817600,4,SP,3418800,GUARULHOS,1.0,1.0
3597,85411021,8541,160,817600,4,MG,3106705,BETIM,1.0,1.0
3598,85176900,8517,160,817800,1,SP,3450308,SAO PAULO,0.0,0.0
3599,87082992,8708,160,817700,4,SP,3409205,CAJAMAR,1.0,1.0
3600,84433191,8443,160,817800,1,SP,3448708,SAO BERNARDO DO CAMPO,0.0,0.0
3601,85414124,8541,160,817700,4,SP,3456206,VALINHOS,1.0,1.0
3602,90183190,9018,160,817800,1,SP,3450308,SAO PAULO,1.0,0.0
3603,85176239,8517,160,817800,4,SP,3450308,SAO PAULO,1.0,1.0
3604,85414122,8541,160,817700,4,SP,3451702,SERTAOZINHO,1.0,1.0
3605,85414025,8541,160,817600,4,SP,3450308,SAO PAULO,1.0,1.0
3606,87084080,8708,160,817700,4,SP,3409502,CAMPINAS,1.0,1.0
3607,85177190,8517,160,817700,4,SP,3413801,DIADEMA,1.0,1.0
3608,85411031,8541,160,817600,4,SP,3413801,DIADEMA,1.0,1.0
3609,85411091,8541,160,817700,4,RS,4304606,CANOAS,0.0,0.0
3610,84439932,8443,160,817700,4,SP,3409205,CAJAMAR,1.0,1.0
3611,90189099,9018,160,817800,1,MG,3144805,NOVA LIMA,0.0,0.0
3612,29333929,2933,160,817600,4,SP,3418404,GUARATINGUETA,1.0,1.0
3613,87085019,8708,160,817600,4,SP,3420509,INDAIATUBA,1.0,1.0
3614,85414300,8541,160,817800,1,MG,3112703,CAPITAO ENEAS,0.0,0.0
3615,85411091,8541,160,817700,4,SP,3406003,BAURU,1.0,1.0
3616,90182090,9018,160,1017801,4,RS,4311403,LAJEADO,0.0,0.0
3617,87088000,8708,160,817800,1,SP,3427108,LINS,1.0,1.0
3618,90183929,9018,160,817700,4,RS,4303103,CACHOEIRINHA,0.0,0.0
3619,29224961,2922,160,817800,1,SP,3413108,CRAVINHOS,0.0,1.0
3620,90183999,9018,160,817800,1,MG,3106200,BELO HORIZONTE,0.0,0.0
3621,29336100,2933,160,817800,1,SP,3452502,SUZANO,1.0,1.0
3622,85411022,8541,160,917900,4,SP,3404107,ATIBAIA,1.0,1.0
3623,87089483,8708,160,817700,4,SP,3436505,PAULINIA,1.0,1.0
3624,87084090,8708,160,817800,1,SP,3447304,SANTANA DE PARNAIBA,1.0,1.0
3625,90184999,9018,160,817600,4,SP,3429005,MARILIA,1.0,1.0
3626,85176900,8517,160,817600,4,SP,3441406,PRESIDENTE PRUDENTE,1.0,1.0
3627,87082992,8708,160,817800,1,RS,4305108,CAXIAS DO SUL,0.0,0.0
3628,84439199,8443,160,817700,4,SP,3449805,SAO JOSE DO RIO PRETO,1.0,1.0
3629,87084090,8708,160,817600,4,SP,3420509,INDAIATUBA,1.0,1.0
3630,85176241,8517,160,817700,4,RS,4314902,PORTO ALEGRE,0.0,0.0
3631,29222990,2922,160,817800,1,RJ,3304201,RESENDE,0.0,0.0
3632,29215139,2921,160,817800,1,SP,3452502,SUZANO,0.0,0.0
3633,90189094,9018,160,817600,4,RS,4317202,SANTA ROSA,0.0,0.0
3634,84439929,8443,160,817700,4,SP,3443402,RIBEIRAO PRETO,1.0,1.0
3635,90184999,9018,160,817600,4,RS,4316907,SANTA MARIA,0.0,0.0
3636,87083090,8708,160,817700,4,SP,3438709,PIRACICABA,1.0,1.0
3637,85414022,8541,160,717700,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
3638,85176294,8517,160,817800,1,SP,3443402,RIBEIRAO PRETO,0.0,0.0
3639,87083090,8708,160,817800,1,SP,3427108,LINS,1.0,1.0
3640,87082919,8708,160,817800,1,MG,3107406,BOM DESPACHO,0.0,0.0
3641,29153962,2915,160,927800,1,SP,3450308,SAO PAULO,1.0,1.0
3642,87089300,8708,160,817700,4,SP,3406003,BAURU,1.0,1.0
3643,85414290,8541,160,817800,1,MG,3159605,SANTA RITA DO SAPUCAI,0.0,0.0
3644,85176259,8517,160,817700,4,SP,3450308,SAO PAULO,1.0,1.0
3645,85414290,8541,160,817800,1,SP,3450308,SAO PAULO,0.0,0.0
3646,85413029,8541,160,817600,4,RS,4305108,CAXIAS DO SUL,0.0,0.0
3647,85411019,8541,160,817700,4,SP,3448906,SAO CARLOS,1.0,1.0
3648,87084080,8708,160,817700,4,SP,3456206,VALINHOS,1.0,1.0
3649,85176259,8517,160,817700,9,SP,3405708,BARUERI,0.0,0.0
3650,85171439,8517,160,1017801,4,RS,4304606,CANOAS,0.0,0.0
3651,84433910,8443,160,817600,4,SP,3426902,LIMEIRA,1.0,1.0
3652,84433115,8443,160,817800,1,MG,3118601,CONTAGEM,0.0,0.0
3653,85414121,8541,160,717600,1,RJ,3304904,SAO GONCALO,0.0,0.0
3654,85177029,8517,160,817600,4,MG,3159605,SANTA RITA DO SAPUCAI,0.0,0.0
3655,84431990,8443,160,817800,1,SP,3443402,RIBEIRAO PRETO,0.0,0.0
3656,85176259,8517,160,1017801,4,MG,3106200,BELO HORIZONTE,0.0,0.0
3657,85414300,8541,160,927502,1,RS,4313201,NOVA PETROPOLIS,0.0,0.0
3658,29224962,2922,160,817600,4,SP,3413009,COTIA,1.0,1.0
3659,85176241,8517,160,817700,4,SP,3411607,CESARIO LANGE,1.0,1.0
3660,84439923,8443,160,817700,4,SP,3405708,BARUERI,1.0,1.0
3661,84439933,8443,160,817700,4,SP,3452205,SOROCABA,1.0,1.0
3662,85414290,8541,160,817600,4,SP,3405708,BARUERI,1.0,1.0
3663,85414111,8541,160,1017700,1,RS,4304804,CARLOS BARBOSA,0.0,0.0
3664,85176259,8517,160,817700,4,SP,3456206,VALINHOS,1.0,1.0
3665,85176299,8517,160,817700,4,SP,3438709,PIRACICABA,1.0,1.0
3666,87089481,8708,160,817800,1,SP,3430706,MOGI GUACU,1.0,1.0
3667,90181980,9018,160,817600,4,RS,4314902,PORTO ALEGRE,0.0,0.0
3668,90181990,9018,160,617700,4,MG,3106200,BELO HORIZONTE,0.0,0.0
3669,85176259,8517,160,1017801,4,RS,4314902,PORTO ALEGRE,0.0,0.0
3670,90181290,9018,160,817600,4,SP,3434401,OSASCO,1.0,1.0
3671,90189099,9018,160,817700,4,SP,3409205,CAJAMAR,1.0,1.0
3672,85416090,8541,160,817800,1,SP,3419071,HORTOLANDIA,0.0,0.0
3673,84439949,8443,160,817700,4,SP,3448708,SAO BERNARDO DO CAMPO,1.0,1.0
3674,87088000,8708,160,817700,4,SP,3452403,SUMARE,1.0,1.0
3675,85176277,8517,160,817800,1,MG,3107406,BOM DESPACHO,0.0,0.0
3676,29153300,2915,160,817700,4,SP,3454102,TAUBATE,0.0,0.0
3677,85176279,8517,160,817700,4,SP,3418800,GUARULHOS,1.0,1.0
3678,87082919,8708,160,717600,1,MG,3138401,LEOPOLDINA,0.0,0.0
3679,29225031,2922,160,717700,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
3680,90184991,9018,160,817800,1,SP,3443402,RIBEIRAO PRETO,1.0,0.0
3681,90189094,9018,160,1017801,4,RS,4318705,SAO LEOPOLDO,0.0,0.0
3682,85177099,8517,160,817700,4,SP,3451702,SERTAOZINHO,1.0,1.0
3683,85412120,8541,160,817600,4,MG,3133600,ITAPEVA,1.0,1.0
3684,85416090,8541,160,817600,4,MG,3106200,BELO HORIZONTE,1.0,1.0
3685,90189099,9018,160,817700,4,SP,3401905,AMPARO,1.0,1.0
3686,29153999,2915,160,817800,1,SP,3427306,LOUVEIRA,1.0,1.0
3687,85177099,8517,160,817600,4,SP,3409502,CAMPINAS,1.0,1.0
3688,85411021,8541,160,817800,1,SP,3401608,AMERICANA,0.0,0.0
3689,87082999,8708,160,817800,1,RS,4305108,CAXIAS DO SUL,0.0,0.0
3690,90189099,9018,160,817700,4,RS,4314407,PELOTAS,0.0,0.0
3691,85176291,8517,160,817800,1,RJ,3302858,MESQUITA,0.0,0.0
3692,87082991,8708,160,817600,4,SP,3405708,BARUERI,1.0,1.0
3693,85171221,8517,160,817600,4,SP,3447809,SANTO ANDRE,1.0,1.0
3694,85414022,8541,160,817700,4,SP,3430607,MOGI DAS CRUZES,1.0,1.0
3695,85412199,8541,160,817600,4,SP,3426902,LIMEIRA,1.0,1.0
3696,87089100,8708,160,817800,1,SP,3406003,BAURU,1.0,1.0
3697,84439199,8443,160,817600,4,SP,3450308,SAO PAULO,1.0,1.0
3698,84439939,8443,160,817600,4,SP,3422505,ITAPEVI,1.0,1.0
3699,29153929,2915,160,817800,1,SP,3405708,BARUERI,1.0,1.0
3700,84439929,8443,160,617700,4,MG,3118601,CONTAGEM,0.0,0.0
3701,84433223,8443,160,817800,1,RJ,3304201,RESENDE,0.0,0.0
3702,85411021,8541,160,817600,4,SP,3413801,DIADEMA,1.0,1.0
3703,90181420,9018,160,817600,4,SP,3450308,SAO PAULO,1.0,1.0
3704,29224990,2922,160,817700,4,SP,3427306,LOUVEIRA,1.0,1.0
3705,85414300,8541,160,927700,1,RS,4319505,SAO SEBASTIAO DO CAI,0.0,0.0
3706,84439199,8443,160,817700,4,MG,3170206,UBERLANDIA,0.0,0.0
3707,29221911,2922,160,817700,4,SP,3438006,PINDAMONHANGABA,1.0,1.0
3708,85177900,8517,160,617700,4,MG,3132404,ITAJUBA,0.0,0.0
3709,85414300,8541,160,927700,1,RS,4304606,CANOAS,0.0,0.0
3710,84433259,8443,160,817800,1,MG,3144805,NOVA LIMA,0.0,0.0
3711,85176256,8517,160,817700,4,SP,3425904,JUNDIAI,1.0,1.0
3712,87081000,8708,160,817800,1,SP,3452205,SOROCABA,1.0,1.0
3713,84433111,8443,160,927800,1,SP,3450308,SAO PAULO,0.0,0.0
3714,85411011,8541,160,617700,4,MG,3137601,LAGOA SANTA,1.0,1.0
3715,84439970,8443,160,817800,1,SP,3434401,OSASCO,0.0,0.0
3716,87089990,8708,160,717600,1,RJ,3304557,RIO DE JANEIRO,1.0,1.0
3717,85411022,8541,160,817600,4,SP,3409502,CAMPINAS,1.0,1.0
3718,85411022,8541,160,817700,4,SP,3416705,GARCA,1.0,1.0
3719,85412910,8541,160,817800,1,MG,3159605,SANTA RITA DO SAPUCAI,0.0,0.0
3720,29333919,2933,160,817600,4,SP,3402903,ARACOIABA DA SERRA,1.0,1.0
3721,85411012,8541,160,617700,4,MG,3118601,CONTAGEM,1.0,1.0
3722,85412199,8541,160,817600,4,MG,3133600,ITAPEVA,1.0,1.0
3723,90189099,9018,160,817600,4,SP,3423909,ITU,1.0,1.0
3724,85412191,8541,160,817700,4,SP,3443303,RIBEIRAO PIRES,1.0,1.0
3725,87082994,8708,160,817600,4,MG,3118601,CONTAGEM,0.0,0.0
